iShares Core MSCI Total International Stock ETF
Fund Holdings as of,"Oct 24, 2024"
Inception Date,"Oct 18, 2012"
Shares Outstanding,"547,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ALX","ATLAS ARTERIA STAPLED UNITS","Industrials","Equity","4,640,379.50","0.01","4,640,379.50","1,401,878.00","3.31","Australia","Asx - All Markets","USD","1.51","AUD","-"
"BSE","BSE LTD","Financials","Equity","4,641,074.77","0.01","4,641,074.77","90,223.00","51.44","India","National Stock Exchange Of India","USD","84.08","INR","-"
"PFBCOLOM","BANCOLOMBIA PREF SA","Financials","Equity","4,631,677.24","0.01","4,631,677.24","582,094.00","7.96","Colombia","Bolsa De Valores De Colombia","USD","4,313.23","COP","-"
"6460","SEGA SAMMY HOLDINGS INC","Consumer Discretionary","Equity","4,625,669.80","0.01","4,625,669.80","244,200.00","18.94","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"TORNTPOWER","TORRENT POWER LTD","Utilities","Equity","4,621,603.38","0.01","4,621,603.38","198,789.00","23.25","India","National Stock Exchange Of India","USD","84.08","INR","-"
"BCP","BANCO COMERCIAL PORTUGUES SA","Financials","Equity","4,612,495.07","0.01","4,612,495.07","10,094,087.00","0.46","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.93","EUR","-"
"ADRO","ADARO ENERGY INDONESIA","Energy","Equity","4,607,841.85","0.01","4,607,841.85","19,508,200.00","0.24","Indonesia","Indonesia Stock Exchange","USD","15,580.00","IDR","-"
"A2A","A2A","Utilities","Equity","4,601,735.09","0.01","4,601,735.09","1,975,824.00","2.33","Italy","Borsa Italiana","USD","0.93","EUR","-"
"JUBLFOOD","JUBILANT FOODWORKS LTD","Consumer Discretionary","Equity","4,604,581.51","0.01","4,604,581.51","644,377.00","7.15","India","National Stock Exchange Of India","USD","84.08","INR","-"
"19","SWIRE PACIFIC LTD A","Industrials","Equity","4,603,900.03","0.01","4,603,900.03","552,500.00","8.33","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"AZJ","AURIZON HOLDINGS LTD","Industrials","Equity","4,598,731.90","0.01","4,598,731.90","2,003,638.00","2.30","Australia","Asx - All Markets","USD","1.51","AUD","-"
"9749","FUJI SOFT INC","Information Technology","Equity","4,599,789.35","0.01","4,599,789.35","76,200.00","60.36","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"4004","RESONAC HOLDINGS","Materials","Equity","4,599,449.67","0.01","4,599,449.67","193,600.00","23.76","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"SUN","SULZER AG","Industrials","Equity","4,600,163.92","0.01","4,600,163.92","29,738.00","154.69","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","4,596,073.10","0.01","4,596,073.10","131,442.00","34.97","India","National Stock Exchange Of India","USD","84.08","INR","-"
"FDJ","LA FRANCAISE DES JEUX SA","Consumer Discretionary","Equity","4,595,450.47","0.01","4,595,450.47","113,012.00","40.66","France","Nyse Euronext - Euronext Paris","USD","0.93","EUR","-"
"SOF","SOFINA SA","Financials","Equity","4,594,616.55","0.01","4,594,616.55","18,437.00","249.21","Belgium","Nyse Euronext - Euronext Brussels","USD","0.93","EUR","-"
"VRN","VEREN INC","Energy","Equity","4,592,499.53","0.01","4,592,499.53","747,347.00","6.15","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"VOD","VODACOM GROUP LTD","Communication","Equity","4,585,438.01","0.01","4,585,438.01","744,855.00","6.16","South Africa","Johannesburg Stock Exchange","USD","17.71","ZAR","-"
"LATO B","LATOUR INVESTMENT CLASS B","Industrials","Equity","4,578,309.89","0.01","4,578,309.89","163,362.00","28.03","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"1099","SINOPHARM GROUP LTD H","Health Care","Equity","4,581,559.63","0.01","4,581,559.63","1,775,600.00","2.58","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","4,574,842.57","0.01","4,574,842.57","989,945,100.00","0.00","Indonesia","Indonesia Stock Exchange","USD","15,580.00","IDR","-"
"8952","JAPAN REAL ESTATE INVESTMENT TRUST","Real Estate","Equity","4,575,873.87","0.01","4,575,873.87","1,257.00","3,640.31","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"9508","KYUSHU ELECTRIC POWER INC","Utilities","Equity","4,570,332.76","0.01","4,570,332.76","431,900.00","10.58","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"PKI","PARKLAND CORP","Energy","Equity","4,567,937.67","0.01","4,567,937.67","184,752.00","24.72","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"018260","SAMSUNG SDS LTD","Information Technology","Equity","4,558,394.26","0.01","4,558,394.26","43,333.00","105.19","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"4062","IBIDEN LTD","Information Technology","Equity","4,553,082.75","0.01","4,553,082.75","146,600.00","31.06","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"GLBE","GLOBAL E ONLINE LTD","Consumer Discretionary","Equity","4,547,895.20","0.01","4,547,895.20","118,744.00","38.30","Israel","NASDAQ","USD","1.00","USD","-"
"2474","CATCHER TECHNOLOGY LTD","Information Technology","Equity","4,539,644.45","0.01","4,539,644.45","616,000.00","7.37","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"1193","CHINA RESOURCES GAS GROUP LTD","Utilities","Equity","4,541,718.95","0.01","4,541,718.95","1,096,000.00","4.14","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"CAMS","COMPUTER AGE MANAGEMENT SERVICES L","Industrials","Equity","4,534,082.50","0.01","4,534,082.50","84,703.00","53.53","India","National Stock Exchange Of India","USD","84.08","INR","-"
"ROCK B","ROCKWOOL INTERNATIONAL B","Industrials","Equity","4,534,046.48","0.01","4,534,046.48","10,511.00","431.36","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.91","DKK","-"
"ALK B","ALK-ABELLO CLASS B","Health Care","Equity","4,531,603.41","0.01","4,531,603.41","189,963.00","23.86","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.91","DKK","-"
"AMRT","PT SUMBER ALFARIA TRIJAYA","Consumer Staples","Equity","4,528,300.71","0.01","4,528,300.71","19,873,500.00","0.23","Indonesia","Indonesia Stock Exchange","USD","15,580.00","IDR","-"
"ME8U","MAPLETREE INDUSTRIAL UNITS TRUST","Real Estate","Equity","4,525,286.38","0.01","4,525,286.38","2,469,460.00","1.83","Singapore","Singapore Exchange","USD","1.32","SGD","-"
"S58","SATS LTD","Industrials","Equity","4,524,185.05","0.01","4,524,185.05","1,597,497.00","2.83","Singapore","Singapore Exchange","USD","1.32","SGD","-"
"3092","ZOZO INC","Consumer Discretionary","Equity","4,525,763.94","0.01","4,525,763.94","134,700.00","33.60","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"005830","DB INSURANCE LTD","Financials","Equity","4,520,495.54","0.01","4,520,495.54","56,724.00","79.69","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"FNTN","FREENET AG","Communication","Equity","4,510,826.14","0.01","4,510,826.14","150,492.00","29.97","Germany","Xetra","USD","0.93","EUR","-"
"VIVT3","TELEFONICA BRASIL SA","Communication","Equity","4,501,259.36","0.01","4,501,259.36","477,429.00","9.43","Brazil","XBSP","USD","5.70","BRL","-"
"2377","MICRO-STAR INTERNATIONAL LTD","Information Technology","Equity","4,497,078.67","0.01","4,497,078.67","804,000.00","5.59","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"PRU","PERSEUS MINING LTD","Materials","Equity","4,500,418.00","0.01","4,500,418.00","2,307,612.00","1.95","Australia","Asx - All Markets","USD","1.51","AUD","-"
"BRBY","BURBERRY GROUP PLC","Consumer Discretionary","Equity","4,493,012.77","0.01","4,493,012.77","469,433.00","9.57","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"GRG","GREGGS PLC","Consumer Discretionary","Equity","4,488,635.72","0.01","4,488,635.72","120,440.00","37.27","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"SYDB","SYDBANK","Financials","Equity","4,478,511.31","0.01","4,478,511.31","92,466.00","48.43","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.91","DKK","-"
"CPX","CAPITAL POWER CORP","Utilities","Equity","4,477,024.98","0.01","4,477,024.98","122,651.00","36.50","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"SALM","SALMAR","Consumer Staples","Equity","4,476,655.77","0.01","4,476,655.77","84,301.00","53.10","Norway","Oslo Bors Asa","USD","10.97","NOK","-"
"2501","SAPPORO HOLDINGS LTD","Consumer Staples","Equity","4,471,153.31","0.01","4,471,153.31","92,700.00","48.23","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"SPL","SANTANDER BANK POLSKA SA","Financials","Equity","4,469,376.20","0.01","4,469,376.20","39,830.00","112.21","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","4.02","PLN","-"
"3800","GCL TECHNOLOGY HOLDINGS LTD","Information Technology","Equity","4,465,316.68","0.01","4,465,316.68","24,264,000.00","0.18","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"HBM","HUDBAY MINERALS INC","Materials","Equity","4,460,491.46","0.01","4,460,491.46","467,963.00","9.53","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"SXS","SPECTRIS PLC","Information Technology","Equity","4,462,097.60","0.01","4,462,097.60","134,297.00","33.23","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"300","MIDEA GROUP LTD CLASS H","Consumer Discretionary","Equity","4,455,155.75","0.01","4,455,155.75","449,300.00","9.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"INCH","INCHCAPE PLC","Consumer Discretionary","Equity","4,454,296.26","0.01","4,454,296.26","473,139.00","9.41","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"LODHA","MACROTECH DEVELOPERS LTD","Real Estate","Equity","4,453,771.75","0.01","4,453,771.75","351,591.00","12.67","India","National Stock Exchange Of India","USD","84.08","INR","-"
"NPI","NORTHLAND POWER INC","Utilities","Equity","4,448,650.32","0.01","4,448,650.32","281,697.00","15.79","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"ANA","ACCIONA SA","Utilities","Equity","4,444,500.42","0.01","4,444,500.42","33,795.00","131.51","Spain","Bolsa De Madrid","USD","0.93","EUR","-"
"EDV","ENDEAVOUR MINING","Materials","Equity","4,440,301.57","0.01","4,440,301.57","186,937.00","23.75","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"6370","KURITA WATER INDUSTRIES LTD","Industrials","Equity","4,441,350.80","0.01","4,441,350.80","118,200.00","37.57","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"9506","TOHOKU ELECTRIC POWER INC","Utilities","Equity","4,440,409.45","0.01","4,440,409.45","475,700.00","9.33","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"2609","YANG MING MARINE TRANSPORT CORP","Industrials","Equity","4,439,621.08","0.01","4,439,621.08","2,117,000.00","2.10","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"3064","MONOTARO LTD","Industrials","Equity","4,438,102.17","0.01","4,438,102.17","294,600.00","15.06","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"QQ.","QINETIQ GROUP PLC","Industrials","Equity","4,438,555.63","0.01","4,438,555.63","742,673.00","5.98","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"MYCR","MYCRONIC","Information Technology","Equity","4,435,061.61","0.01","4,435,061.61","113,320.00","39.14","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","4,429,712.27","0.01","4,429,712.27","521,600.00","8.49","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"REH","REECE LTD","Industrials","Equity","4,427,972.59","0.01","4,427,972.59","273,013.00","16.22","Australia","Asx - All Markets","USD","1.51","AUD","-"
"3443","GLOBAL UNICHIP CORP","Information Technology","Equity","4,427,340.57","0.01","4,427,340.57","111,000.00","39.89","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"2050","SAVOLA GROUP","Consumer Staples","Equity","4,417,604.21","0.01","4,417,604.21","623,779.00","7.08","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"FNOX","FORTNOX","Information Technology","Equity","4,412,725.30","0.01","4,412,725.30","706,303.00","6.25","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"2353","ACER","Information Technology","Equity","4,407,575.14","0.01","4,407,575.14","3,433,148.00","1.28","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","4,407,663.66","0.01","4,407,663.66","9,067,214.00","0.49","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"3993","CMOC GROUP LTD","Materials","Equity","4,399,768.35","0.01","4,399,768.35","4,962,000.00","0.89","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"4002","AL MOUWASAT MEDICAL SERVICES","Health Care","Equity","4,393,191.05","0.01","4,393,191.05","173,328.00","25.35","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","4,392,333.57","0.01","4,392,333.57","505,000.00","8.70","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"TRUE.R","TRUE CORPORATION NON-VOTING DR PCL","Communication","Equity","4,391,192.84","0.01","4,391,192.84","12,529,785.00","0.35","Thailand","Stock Exchange Of Thailand","USD","33.67","THB","-"
"JYSK","JYSKE BANK","Financials","Equity","4,387,545.51","0.01","4,387,545.51","57,190.00","76.72","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.91","DKK","-"
"4005","SUMITOMO CHEMICAL LTD","Materials","Equity","4,387,636.10","0.01","4,387,636.10","1,649,000.00","2.66","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"TUI1","TUI N AG","Consumer Discretionary","Equity","4,387,954.86","0.01","4,387,954.86","525,590.00","8.35","United Kingdom","Xetra","USD","0.93","EUR","-"
"APLAPOLLO","APL APOLLO TUBES LTD","Materials","Equity","4,385,243.19","0.01","4,385,243.19","247,143.00","17.74","India","National Stock Exchange Of India","USD","84.08","INR","-"
"7453","RYOHIN KEIKAKU LTD","Consumer Discretionary","Equity","4,382,273.71","0.01","4,382,273.71","282,800.00","15.50","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"WHC","WHITEHAVEN COAL LTD","Energy","Equity","4,378,210.58","0.01","4,378,210.58","1,028,061.00","4.26","Australia","Asx - All Markets","USD","1.51","AUD","-"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","4,376,312.26","0.01","4,376,312.26","155,185.00","28.20","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"9435","HIKARI TSUSHIN INC","Industrials","Equity","4,377,559.08","0.01","4,377,559.08","21,500.00","203.61","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"QUB","QUBE HOLDINGS LTD","Industrials","Equity","4,374,978.16","0.01","4,374,978.16","1,758,741.00","2.49","Australia","Asx - All Markets","USD","1.51","AUD","-"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","4,368,707.66","0.01","4,368,707.66","232,335.00","18.80","India","National Stock Exchange Of India","USD","84.08","INR","-"
"BOUBYAN","BOUBYAN BANK","Financials","Equity","4,364,115.44","0.01","4,364,115.44","2,503,237.00","1.74","Kuwait","Kuwait Stock Exchange","USD","0.31","KWD","-"
"EMG","MAN GROUP PLC","Financials","Equity","4,364,776.57","0.01","4,364,776.57","1,643,060.00","2.66","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","4,358,810.04","0.01","4,358,810.04","6,570,905.00","66.33","Australia","-","USD","1.51","AUD","-"
"EXIDEIND","EXIDE INDUSTRIES LTD","Consumer Discretionary","Equity","4,354,782.73","0.01","4,354,782.73","784,192.00","5.55","India","National Stock Exchange Of India","USD","84.08","INR","-"
"SAHOL.E","HACI OMER SABANCI HOLDING A","Financials","Equity","4,352,932.61","0.01","4,352,932.61","1,790,876.00","2.43","Turkey","Istanbul Stock Exchange","USD","34.23","TRY","-"
"3481","INNOLUX CORP","Information Technology","Equity","4,351,162.55","0.01","4,351,162.55","8,619,465.00","0.50","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"7747","ASAHI INTECC LTD","Health Care","Equity","4,347,728.26","0.01","4,347,728.26","266,800.00","16.30","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"AMUN","AMUNDI SA","Financials","Equity","4,340,116.78","0.01","4,340,116.78","58,339.00","74.39","France","Nyse Euronext - Euronext Paris","USD","0.93","EUR","-"
"2356","INVENTEC CORP","Information Technology","Equity","4,342,321.18","0.01","4,342,321.18","3,083,000.00","1.41","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"JMAT","JOHNSON MATTHEY PLC","Materials","Equity","4,342,138.05","0.01","4,342,138.05","219,437.00","19.79","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"9602","TOHO (TOKYO) LTD","Communication","Equity","4,337,380.69","0.01","4,337,380.69","113,700.00","38.15","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"3405","KURARAY LTD","Materials","Equity","4,329,848.59","0.01","4,329,848.59","322,900.00","13.41","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"TOM","TOMRA SYSTEMS","Industrials","Equity","4,327,568.19","0.01","4,327,568.19","303,905.00","14.24","Norway","Oslo Bors Asa","USD","10.97","NOK","-"
"9009","KEISEI ELECTRIC RAILWAY LTD","Industrials","Equity","4,320,653.68","0.01","4,320,653.68","173,500.00","24.90","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"PLN","PLN CASH","Cash and/or Derivatives","Cash","4,313,175.49","0.01","4,313,175.49","17,358,590.00","24.85","Poland","-","USD","4.02","PLN","-"
"3462","NOMURA REAL ESTATE MASTER FUND REI","Real Estate","Equity","4,300,638.54","0.01","4,300,638.54","4,575.00","940.03","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"135","KUNLUN ENERGY LTD","Utilities","Equity","4,296,047.20","0.01","4,296,047.20","4,178,000.00","1.03","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"PHOENIXLTD","PHOENIX MILLS LTD","Real Estate","Equity","4,293,461.40","0.01","4,293,461.40","236,928.00","18.12","India","National Stock Exchange Of India","USD","84.08","INR","-"
"DOKA","DORMAKABA HOLDING AG","Industrials","Equity","4,286,666.67","0.01","4,286,666.67","5,775.00","742.28","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
"MRP","MR PRICE GROUP LTD","Consumer Discretionary","Equity","4,280,406.61","0.01","4,280,406.61","300,775.00","14.23","South Africa","Johannesburg Stock Exchange","USD","17.71","ZAR","-"
"PRESTIGE","PRESTIGE ESTATES PROJECTS LTD","Real Estate","Equity","4,281,583.59","0.01","4,281,583.59","212,757.00","20.12","India","National Stock Exchange Of India","USD","84.08","INR","-"
"FIBI","FIRST INTERNATIONAL BANK LTD","Financials","Equity","4,273,377.13","0.01","4,273,377.13","104,343.00","40.96","Israel","Tel Aviv Stock Exchange","USD","3.79","ILS","-"
"5393","NICHIAS CORP","Industrials","Equity","4,271,726.68","0.01","4,271,726.68","118,200.00","36.14","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"M44U","MAPLETREE LOGISTICS TRUST UNITS","Real Estate","Equity","4,267,650.52","0.01","4,267,650.52","4,083,956.00","1.04","Singapore","Singapore Exchange","USD","1.32","SGD","-"
"7167","MEBUKI FINANCIAL GROUP INC","Financials","Equity","4,261,416.76","0.01","4,261,416.76","1,145,350.00","3.72","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"3702","WPG HOLDINGS LTD","Information Technology","Equity","4,262,303.48","0.01","4,262,303.48","1,783,360.00","2.39","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"AVOL","AVOLTA AG","Consumer Discretionary","Equity","4,254,338.45","0.01","4,254,338.45","106,759.00","39.85","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
