iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MC","MOELIS CLASS A","Financials","Equity","103,540,663.23","0.15","103,540,663.23","1,470,957.00","70.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UPST","UPSTART HOLDINGS INC","Financials","Equity","103,522,869.72","0.15","103,522,869.72","1,992,357.00","51.96","United States","NASDAQ","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","102,741,561.81","0.15","102,741,561.81","962,811.00","106.71","United States","NASDAQ","USD","1.00","USD","-"
"BHVN","BIOHAVEN LTD","Health Care","Equity","102,400,143.30","0.15","102,400,143.30","1,944,922.00","52.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENS","ENERSYS","Industrials","Equity","102,098,256.16","0.15","102,098,256.16","1,030,879.00","99.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TMDX","TRANSMEDICS GROUP INC","Health Care","Equity","102,057,903.36","0.15","102,057,903.36","830,144.00","122.94","United States","NASDAQ","USD","1.00","USD","-"
"CORT","CORCEPT THERAPEUTICS INC","Health Care","Equity","102,018,991.00","0.15","102,018,991.00","2,085,425.00","48.92","United States","NASDAQ","USD","1.00","USD","-"
"RXO","RXO INC","Industrials","Equity","101,385,104.28","0.15","101,385,104.28","3,505,709.00","28.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPH","TRI POINTE HOMES INC","Consumer Discretionary","Equity","101,301,012.19","0.15","101,301,012.19","2,374,057.00","42.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTDR","FRONTDOOR INC","Consumer Discretionary","Equity","101,081,456.52","0.15","101,081,456.52","2,024,058.00","49.94","United States","NASDAQ","USD","1.00","USD","-"
"ACLX","ARCELLX INC","Health Care","Equity","100,812,604.24","0.15","100,812,604.24","1,114,444.00","90.46","United States","NASDAQ","USD","1.00","USD","-"
"TXNM","TXNM ENERGY INC","Utilities","Equity","100,658,610.36","0.15","100,658,610.36","2,315,588.00","43.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WHD","CACTUS INC CLASS A","Energy","Equity","100,581,719.50","0.15","100,581,719.50","1,692,725.00","59.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VLY","VALLEY NATIONAL","Financials","Equity","100,327,788.68","0.15","100,327,788.68","11,159,932.00","8.99","United States","NASDAQ","USD","1.00","USD","-"
"RKLB","ROCKET LAB USA INC CLASS A","Industrials","Equity","100,227,167.64","0.14","100,227,167.64","8,980,929.00","11.16","United States","NASDAQ","USD","1.00","USD","-"
"HASI","HA SUSTAINABLE INFRASTRUCTURE CAPI","Financials","Equity","100,158,310.44","0.14","100,158,310.44","2,916,666.00","34.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IDCC","INTERDIGITAL INC","Information Technology","Equity","99,904,207.26","0.14","99,904,207.26","652,926.00","153.01","United States","NASDAQ","USD","1.00","USD","-"
"ICUI","ICU MEDICAL INC","Health Care","Equity","99,735,856.69","0.14","99,735,856.69","554,797.00","179.77","United States","NASDAQ","USD","1.00","USD","-"
"ASO","ACADEMY SPORTS AND OUTDOORS INC","Consumer Discretionary","Equity","99,294,722.28","0.14","99,294,722.28","1,831,668.00","54.21","United States","NASDAQ","USD","1.00","USD","-"
"CNO","CNO FINANCIAL GROUP INC","Financials","Equity","98,589,879.00","0.14","98,589,879.00","2,796,876.00","35.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STEP","STEPSTONE GROUP INC CLASS A","Financials","Equity","98,459,367.72","0.14","98,459,367.72","1,624,206.00","60.62","United States","NASDAQ","USD","1.00","USD","-"
"SR","SPIRE INC","Utilities","Equity","98,094,079.77","0.14","98,094,079.77","1,477,543.00","66.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKYW","SKYWEST INC","Industrials","Equity","97,994,004.23","0.14","97,994,004.23","1,033,583.00","94.81","United States","NASDAQ","USD","1.00","USD","-"
"ALE","ALLETE INC","Utilities","Equity","97,423,602.54","0.14","97,423,602.54","1,519,158.00","64.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Real Estate","Equity","97,319,392.32","0.14","97,319,392.32","740,184.00","131.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOG","NORTHERN OIL AND GAS INC","Energy","Equity","96,839,436.77","0.14","96,839,436.77","2,570,731.00","37.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASTS","AST SPACEMOBILE INC CLASS A","Communication","Equity","96,536,465.81","0.14","96,536,465.81","3,461,329.00","27.89","United States","NASDAQ","USD","1.00","USD","-"
"HAE","HAEMONETICS CORP","Health Care","Equity","96,441,033.04","0.14","96,441,033.04","1,295,032.00","74.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KAI","KADANT INC","Industrials","Equity","96,246,120.51","0.14","96,246,120.51","302,347.00","318.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FUN","SIX FLAGS ENTERTAINMENT CORP","Consumer Discretionary","Equity","95,646,526.73","0.14","95,646,526.73","2,397,757.00","39.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KFY","KORN FERRY","Industrials","Equity","95,565,698.97","0.14","95,565,698.97","1,367,373.00","69.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRC","CALIFORNIA RESOURCES CORP","Energy","Equity","95,534,891.10","0.14","95,534,891.10","1,787,035.00","53.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SKT","TANGER INC","Real Estate","Equity","94,927,382.10","0.14","94,927,382.10","2,787,882.00","34.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLXS","PLEXUS CORP","Information Technology","Equity","94,904,393.54","0.14","94,904,393.54","704,143.00","134.78","United States","NASDAQ","USD","1.00","USD","-"
"GVA","GRANITE CONSTRUCTION INC","Industrials","Equity","94,656,170.68","0.14","94,656,170.68","1,143,743.00","82.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SG","SWEETGREEN INC CLASS A","Consumer Discretionary","Equity","94,461,813.60","0.14","94,461,813.60","2,555,785.00","36.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GMS","GMS INC","Industrials","Equity","94,448,789.92","0.14","94,448,789.92","1,048,499.00","90.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GLNG","GOLAR LNG LTD","Energy","Equity","94,245,941.72","0.14","94,245,941.72","2,545,124.00","37.03","Norway","NASDAQ","USD","1.00","USD","-"
"CALM","CAL MAINE FOODS INC","Consumer Staples","Equity","94,236,518.88","0.14","94,236,518.88","1,064,098.00","88.56","United States","NASDAQ","USD","1.00","USD","-"
"CDP","COPT DEFENSE PROPERTIES","Real Estate","Equity","93,990,893.40","0.14","93,990,893.40","2,941,812.00","31.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WD","WALKER & DUNLOP INC","Financials","Equity","93,940,875.70","0.14","93,940,875.70","841,915.00","111.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Communication","Equity","93,476,926.02","0.14","93,476,926.02","1,136,774.00","82.23","United States","NASDAQ","USD","1.00","USD","-"
"BLKB","BLACKBAUD INC","Information Technology","Equity","93,282,314.06","0.13","93,282,314.06","1,069,874.00","87.19","United States","NASDAQ","USD","1.00","USD","-"
"AEO","AMERICAN EAGLE OUTFITTERS INC","Consumer Discretionary","Equity","93,259,438.86","0.13","93,259,438.86","4,724,389.00","19.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TCBI","TEXAS CAPITAL BANCSHARES INC","Financials","Equity","93,029,188.14","0.13","93,029,188.14","1,201,617.00","77.42","United States","NASDAQ","USD","1.00","USD","-"
"AX","AXOS FINANCIAL INC","Financials","Equity","93,022,886.32","0.13","93,022,886.32","1,418,248.00","65.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROAD","CONSTRUCTION PARTNERS INC CLASS A","Industrials","Equity","93,004,386.30","0.13","93,004,386.30","1,109,970.00","83.79","United States","NASDAQ","USD","1.00","USD","-"
"KTOS","KRATOS DEFENSE AND SECURITY SOLUTI","Industrials","Equity","92,990,754.00","0.13","92,990,754.00","3,826,780.00","24.30","United States","NASDAQ","USD","1.00","USD","-"
"SLAB","SILICON LABORATORIES INC","Information Technology","Equity","92,977,065.60","0.13","92,977,065.60","831,340.00","111.84","United States","NASDAQ","USD","1.00","USD","-"
"TEX","TEREX CORP","Industrials","Equity","92,824,348.66","0.13","92,824,348.66","1,718,333.00","54.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDFC","WD-40","Consumer Staples","Equity","92,616,786.78","0.13","92,616,786.78","350,994.00","263.87","United States","NASDAQ","USD","1.00","USD","-"
"MDGL","MADRIGAL PHARMACEUTICALS INC","Health Care","Equity","92,396,064.06","0.13","92,396,064.06","453,834.00","203.59","United States","NASDAQ","USD","1.00","USD","-"
"AXNX","AXONICS INC","Health Care","Equity","92,278,398.96","0.13","92,278,398.96","1,312,824.00","70.29","United States","NASDAQ","USD","1.00","USD","-"
"SEM","SELECT MEDICAL HOLDINGS CORP","Health Care","Equity","92,224,877.76","0.13","92,224,877.76","2,802,336.00","32.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NUVL","NUVALENT INC CLASS A","Health Care","Equity","91,857,160.80","0.13","91,857,160.80","896,080.00","102.51","United States","NASDAQ","USD","1.00","USD","-"
"PBH","PRESTIGE CONSUMER HEALTHCARE INC","Health Care","Equity","91,398,553.50","0.13","91,398,553.50","1,274,025.00","71.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADMA","ADMA BIOLOGICS INC","Health Care","Equity","91,242,758.89","0.13","91,242,758.89","5,822,767.00","15.67","United States","NASDAQ","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","90,978,701.33","0.13","90,978,701.33","1,397,737.00","65.09","United States","NASDAQ","USD","1.00","USD","-"
"PJT","PJT PARTNERS INC CLASS A","Financials","Equity","90,721,853.40","0.13","90,721,853.40","622,662.00","145.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APLE","APPLE HOSPITALITY REIT INC","Real Estate","Equity","90,647,267.55","0.13","90,647,267.55","6,087,795.00","14.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","90,567,939.02","0.13","90,567,939.02","3,631,433.00","24.94","United States","NASDAQ","USD","1.00","USD","-"
"POWI","POWER INTEGRATIONS INC","Information Technology","Equity","90,391,069.44","0.13","90,391,069.44","1,449,504.00","62.36","United States","NASDAQ","USD","1.00","USD","-"
"BNL","BROADSTONE NET LEASE INC","Real Estate","Equity","90,156,944.75","0.13","90,156,944.75","4,913,185.00","18.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOLD","AMICUS THERAPEUTICS INC","Health Care","Equity","89,782,982.59","0.13","89,782,982.59","7,563,857.00","11.87","United States","NASDAQ","USD","1.00","USD","-"
"IBOC","INTERNATIONAL BANCSHARES CORP","Financials","Equity","89,699,498.98","0.13","89,699,498.98","1,428,791.00","62.78","United States","NASDAQ","USD","1.00","USD","-"
"PBF","PBF ENERGY INC CLASS A","Energy","Equity","89,466,453.62","0.13","89,466,453.62","2,705,366.00","33.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWIN","BALDWIN INSURANCE GROUP INC CLASS","Financials","Equity","89,146,677.84","0.13","89,146,677.84","1,709,756.00","52.14","United States","NASDAQ","USD","1.00","USD","-"
"MWA","MUELLER WATER PRODUCTS INC SERIES","Industrials","Equity","88,547,510.47","0.13","88,547,510.47","4,012,121.00","22.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LANC","LANCASTER COLONY CORP","Consumer Staples","Equity","88,332,243.60","0.13","88,332,243.60","503,031.00","175.60","United States","NASDAQ","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","88,005,247.81","0.13","88,005,247.81","474,857.00","185.33","United States","NASDAQ","USD","1.00","USD","-"
"ABM","ABM INDUSTRIES INC","Industrials","Equity","87,960,259.53","0.13","87,960,259.53","1,646,271.00","53.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWE","NORTHWESTERN ENERGY GROUP INC","Utilities","Equity","87,882,080.00","0.13","87,882,080.00","1,597,856.00","55.00","United States","NASDAQ","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","87,816,509.79","0.13","87,816,509.79","2,005,401.00","43.79","United States","NASDAQ","USD","1.00","USD","-"
"CVCO","CAVCO INDUSTRIES INC","Consumer Discretionary","Equity","87,809,139.00","0.13","87,809,139.00","212,850.00","412.54","United States","NASDAQ","USD","1.00","USD","-"
"AROC","ARCHROCK INC","Energy","Equity","87,791,578.16","0.13","87,791,578.16","4,307,732.00","20.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASB","ASSOCIATED BANCORP","Financials","Equity","87,521,649.02","0.13","87,521,649.02","3,903,731.00","22.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGTX","TG THERAPEUTICS INC","Health Care","Equity","87,468,270.75","0.13","87,468,270.75","3,606,939.00","24.25","United States","NASDAQ","USD","1.00","USD","-"
"HP","HELMERICH & PAYNE INC","Energy","Equity","87,284,148.48","0.13","87,284,148.48","2,525,583.00","34.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","87,082,472.29","0.13","87,082,472.29","942,502.00","92.39","United States","NASDAQ","USD","1.00","USD","-"
"PRIM","PRIMORIS SERVICES CORP","Industrials","Equity","87,081,466.40","0.13","87,081,466.40","1,395,760.00","62.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCH","POTLATCHDELTIC CORP","Real Estate","Equity","86,976,285.71","0.13","86,976,285.71","2,070,371.00","42.01","United States","NASDAQ","USD","1.00","USD","-"
"BL","BLACKLINE INC","Information Technology","Equity","85,968,417.45","0.12","85,968,417.45","1,493,285.00","57.57","United States","NASDAQ","USD","1.00","USD","-"
"SHOO","STEVEN MADDEN LTD","Consumer Discretionary","Equity","85,519,563.48","0.12","85,519,563.48","1,874,196.00","45.63","United States","NASDAQ","USD","1.00","USD","-"
"MGEE","MGE ENERGY INC","Utilities","Equity","85,503,215.56","0.12","85,503,215.56","941,458.00","90.82","United States","NASDAQ","USD","1.00","USD","-"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Financials","Equity","84,639,098.84","0.12","84,639,098.84","4,548,044.00","18.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESE","ESCO TECHNOLOGIES INC","Industrials","Equity","84,574,443.69","0.12","84,574,443.69","663,381.00","127.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DNLI","DENALI THERAPEUTICS INC","Health Care","Equity","84,321,941.33","0.12","84,321,941.33","3,207,377.00","26.29","United States","NASDAQ","USD","1.00","USD","-"
"UCB","UNITED COMMUNITY BANKS INC","Financials","Equity","83,523,737.60","0.12","83,523,737.60","2,913,280.00","28.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SXT","SENSIENT TECHNOLOGIES CORP","Materials","Equity","83,414,984.08","0.12","83,414,984.08","1,082,468.00","77.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EBC","EASTERN BANKSHARES INC","Financials","Equity","83,394,648.40","0.12","83,394,648.40","5,023,774.00","16.60","United States","NASDAQ","USD","1.00","USD","-"
"YOU","CLEAR SECURE INC CLASS A","Information Technology","Equity","82,932,416.50","0.12","82,932,416.50","2,272,121.00","36.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Real Estate","Equity","82,868,864.70","0.12","82,868,864.70","1,100,370.00","75.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STNE","STONECO LTD CLASS A","Financials","Equity","82,776,901.92","0.12","82,776,901.92","7,443,966.00","11.12","Brazil","NASDAQ","USD","1.00","USD","-"
"ATMU","ATMUS FILTRATION TECHNOLOGIES INC","Industrials","Equity","82,686,063.24","0.12","82,686,063.24","2,160,033.00","38.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OTTR","OTTER TAIL CORP","Utilities","Equity","82,682,699.82","0.12","82,682,699.82","1,072,826.00","77.07","United States","NASDAQ","USD","1.00","USD","-"
"ATKR","ATKORE INC","Industrials","Equity","82,540,116.40","0.12","82,540,116.40","950,923.00","86.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NMIH","NMI HOLDINGS INC","Financials","Equity","81,919,108.50","0.12","81,919,108.50","2,076,530.00","39.45","United States","NASDAQ","USD","1.00","USD","-"
"UEC","URANIUM ENERGY CORP","Energy","Equity","81,868,799.00","0.12","81,868,799.00","10,285,025.00","7.96","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"HCC","WARRIOR MET COAL INC","Materials","Equity","81,864,020.54","0.12","81,864,020.54","1,337,866.00","61.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VAL","VALARIS LTD","Energy","Equity","81,809,284.20","0.12","81,809,284.20","1,624,812.00","50.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBZ","CBIZ INC","Industrials","Equity","81,681,243.80","0.12","81,681,243.80","1,236,845.00","66.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ICFI","ICF INTERNATIONAL INC","Industrials","Equity","81,626,045.02","0.12","81,626,045.02","481,598.00","169.49","United States","NASDAQ","USD","1.00","USD","-"
"RUSHA","RUSH ENTERPRISES INC CLASS A","Industrials","Equity","81,578,438.76","0.12","81,578,438.76","1,572,748.00","51.87","United States","NASDAQ","USD","1.00","USD","-"
"CEIX","CONSOL ENERGY INC","Energy","Equity","81,476,605.60","0.12","81,476,605.60","757,640.00","107.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNK","CINEMARK HOLDINGS INC","Communication","Equity","81,461,808.87","0.12","81,461,808.87","2,861,321.00","28.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NPO","ENPRO INC","Industrials","Equity","81,188,660.72","0.12","81,188,660.72","543,577.00","149.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSP","INSPERITY INC","Industrials","Equity","81,139,261.28","0.12","81,139,261.28","932,528.00","87.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTU","PEABODY ENERGY CORP","Energy","Equity","81,118,009.73","0.12","81,118,009.73","3,274,849.00","24.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OSCR","OSCAR HEALTH INC CLASS A","Financials","Equity","80,952,413.71","0.12","80,952,413.71","5,050,057.00","16.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
